#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2603552	10010	2050	115328	108364	-	-	TANK	EPHB4	I-TRAF|ITRAF|TRAF2	HTK|MYK1|TYRO11	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P54760	Q96L35|Q541P7	NP_004435	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603553	10010	9254	115328	114678	-	-	TANK	CACNA2D2	I-TRAF|ITRAF|TRAF2	CACNA2D	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9NY47	C9JE82	NP_001278030|NP_001167522|NP_006021|NP_001005505	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603554	10010	130617	115328	126246	-	-	TANK	ZFAND2B	I-TRAF|ITRAF|TRAF2	AIRAPL	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q8WV99	A0A024R435|A0A087X0D9	NP_001257928|NP_001257927|NP_620157	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603555	10010	51434	115328	119538	-	-	TANK	ANAPC7	I-TRAF|ITRAF|TRAF2	APC7	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9UJX3	Q69YV3|A0A024RBJ3|Q4KMX6	NP_001131136|NP_057322	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603556	10010	307	115328	106804	-	-	TANK	ANXA4	I-TRAF|ITRAF|TRAF2	ANX4|HEL-S-274|PIG28|ZAP36	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P09525	Q6LES2	NP_001307629|NP_001307631|NP_001307627|NP_001144|NP_001352425	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603557	10010	498	115328	106987	-	-	TANK	ATP5A1	I-TRAF|ITRAF|TRAF2	ATP5A|ATP5AL2|ATPM|COXPD22|HEL-S-123m|MC5DN4|MOM2|OMR|ORM|hATP1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P25705	V9HW26	NP_001001935|NP_004037|NP_001244263|NP_001244264|NP_001001937	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603558	10010	4849	115328	110911	-	XXbac-BCX105G6.1	TANK	CNOT3	I-TRAF|ITRAF|TRAF2	LENG2|NOT3|NOT3H	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	O75175	A0A024R4R3	NP_055331	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603559	10010	1271	115328	107671	-	RP11-296L22.1	TANK	CNTFR	I-TRAF|ITRAF|TRAF2	-	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P26992	-	NP_671693|NP_001833|NP_001193940	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603560	10010	2059	115328	108373	-	-	TANK	EPS8	I-TRAF|ITRAF|TRAF2	DFNB102	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q12929	B4E3T6	NP_004438	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603561	10010	30001	115328	119025	-	UNQ434/PRO865	TANK	ERO1L	I-TRAF|ITRAF|TRAF2	ERO1-alpha|ERO1A|ERO1LA	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q96HE7	-	NP_055399	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603562	10010	8939	115328	114451	-	RP11-57C19.3	TANK	FUBP3	I-TRAF|ITRAF|TRAF2	FBP3	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q96I24	A0A024R8A7	NP_003925	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603563	10010	10456	115328	115719	-	RP11-137P24.1	TANK	HAX1	I-TRAF|ITRAF|TRAF2	HCLSBP1|HS1BP1|SCN3	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	O00165	-	NP_001018238|NP_006109	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603564	10010	333932	115328	130616	-	-	TANK	HIST2H3A	I-TRAF|ITRAF|TRAF2	H3/n|H3/o	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q71DI3	-	NP_001005464	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603565	10010	9657	115328	115015	-	OK/SW-cl.85	TANK	IQCB1	I-TRAF|ITRAF|TRAF2	NPHP5|PIQ|SLSN5	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q15051	-	NP_001306036|NP_001018865|NP_001018864	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603566	10010	4191	115328	110356	-	-	TANK	MDH2	I-TRAF|ITRAF|TRAF2	M-MDH|MDH|MGC:3559|MOR1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P40926	A0A024R4K3|G3XAL0|B3KTM1	NP_005909|NP_001269333|NP_001269332	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603567	10010	4751	115328	110826	-	-	TANK	NEK2	I-TRAF|ITRAF|TRAF2	HsPK21|NEK2A|NLK1|PPP1R111|RP67	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P51955	F6U4U2	NP_001191111|NP_002488|NP_001191112	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603568	10010	8481	115328	114055	-	-	TANK	OFD1	I-TRAF|ITRAF|TRAF2	71-7A|CXorf5|JBTS10|RP23|SGBS2	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	O75665	A6NF31|E9KL37|A8K2T9	NP_003602|NP_001317139|NP_001317138	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603569	10010	56957	115328	121281	-	RP11-212K13.2	TANK	OTUD7B	I-TRAF|ITRAF|TRAF2	CEZANNE|ZA20D1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q6GQQ9	-	NP_064590	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603570	10010	5339	115328	111355	-	-	TANK	PLEC	I-TRAF|ITRAF|TRAF2	EBS1|EBSO|HD1|LGMD2Q|PCN|PLEC1|PLEC1b|PLTN	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q15149	-	NP_000436|NP_958785|NP_958784|NP_958786|NP_958781|NP_958780|NP_958783|NP_958782	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603571	10010	5528	115328	111520	-	-	TANK	PPP2R5D	I-TRAF|ITRAF|TRAF2	B56D	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q14738	A0A024RD11	NP_001257405|NP_851307|NP_006236|NP_851308	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603572	10010	89958	115328	124649	-	-	TANK	SAPCD2	I-TRAF|ITRAF|TRAF2	C9orf140|p42.3	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q86UD0	-	NP_848543	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603573	10010	5268	115328	111286	-	-	TANK	SERPINB5	I-TRAF|ITRAF|TRAF2	PI5|maspin	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P36952	A0A024R2B6	NP_002630	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603574	10010	57630	115328	121673	-	-	TANK	SH3RF1	I-TRAF|ITRAF|TRAF2	POSH|RNF142|SH3MD2	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q7Z6J0	-	NP_065921	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603575	10010	116841	115328	125534	-	RP5-870F10.2	TANK	SNAP47	I-TRAF|ITRAF|TRAF2	C1orf142|HEL170|SNAP-47|SVAP1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q5SQN1	A0A087X0B7	NP_444280|NP_001310859|NP_001310860|NP_001310861|NP_001310862|NP_001310863|NP_001310864	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603576	10010	6699	115328	112577	-	-	TANK	SPRR1B	I-TRAF|ITRAF|TRAF2	CORNIFIN|GADD33|SPRR1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P22528	-	NP_003116	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603577	10010	9618	115328	114979	-	-	TANK	TRAF4	I-TRAF|ITRAF|TRAF2	CART1|MLN62|RNF83	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9BUZ4	A0A024QZ59	NP_004286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603578	10010	84959	115328	124390	-	-	TANK	UBASH3B	I-TRAF|ITRAF|TRAF2	STS-1|STS1|TULA-2|TULA2|p70	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q8TF42	-	NP_001350294|NP_116262	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603579	10010	1070	115328	107497	-	-	TANK	CETN3	I-TRAF|ITRAF|TRAF2	CDC31|CEN3	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	O15182	E5RFM2|E5RJF8	NP_001284694|NP_004356|NP_001284697	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603580	10010	25896	115328	117404	-	-	TANK	INTS7	I-TRAF|ITRAF|TRAF2	C1orf73|INT7	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9NVH2	-	NP_056249|NP_001186738|NP_001186740|NP_001186741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603581	10010	9928	115328	115256	-	-	TANK	KIF14	I-TRAF|ITRAF|TRAF2	-	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q15058	-	NP_055690|NP_001292721	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603582	10010	5125	115328	111152	-	RP11-422N19.4	TANK	PCSK5	I-TRAF|ITRAF|TRAF2	PC5|PC6|PC6A|SPC6	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q92824	-	NP_001177411|NP_006191	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603583	10010	10193	115328	115488	-	SBBI03	TANK	RNF41	I-TRAF|ITRAF|TRAF2	FLRF|NRDP1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9H4P4	A0A024RB33	NP_919340|NP_001229755|NP_919339|NP_005776	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603584	10010	27335	115328	118148	-	ARG134	TANK	EIF3K	I-TRAF|ITRAF|TRAF2	EIF3-p28|EIF3S12|HSPC029|M9|MSTP001|PLAC-24|PLAC24|PRO1474|PTD001	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9UBQ5	U3LUI4|K7ERF1	NP_001295322|NP_001287921|NP_037366	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603585	10010	79659	115328	122785	-	-	TANK	DYNC2H1	I-TRAF|ITRAF|TRAF2	ATD3|DHC1b|DHC2|DNCH2|DYH1B|SRPS2B|SRTD3|hdhc11	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q8NCM8	-	NP_001073932|NP_001368	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603586	10010	56975	115328	121294	-	-	TANK	FAM20C	I-TRAF|ITRAF|TRAF2	DMP-4|DMP4|GEF-CK|RNS	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q8IXL6	-	NP_064608	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603587	10010	80218	115328	123185	-	-	TANK	NAA50	I-TRAF|ITRAF|TRAF2	MAK3|NAT13|NAT13P|NAT5|NAT5P|SAN|hNAT5|hSAN	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9GZZ1	E7EQ69	NP_001295374|NP_079422	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603588	10010	51605	115328	119634	-	CGI-09	TANK	TRMT6	I-TRAF|ITRAF|TRAF2	GCD10|Gcd10p	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9UJA5	-	NP_057023|NP_001268396	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603589	10010	3493	115328	109714	-	-	TANK	IGHA1	I-TRAF|ITRAF|TRAF2	IgA1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603590	10010	7128	115328	112983	-	RP11-356I2.3	TANK	TNFAIP3	I-TRAF|ITRAF|TRAF2	A20|OTUD7C|TNFA1P2	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P21580	-	NP_001257437|NP_001257436|NP_006281	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603591	10010	3026	115328	109276	-	-	TANK	HABP2	I-TRAF|ITRAF|TRAF2	FSAP|HABP|HGFAL|PHBP	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q14520	-	NP_001171131|NP_004123	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603592	10010	8772	115328	114302	-	GIG3	TANK	FADD	I-TRAF|ITRAF|TRAF2	MORT1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q13158	-	NP_003815	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603593	10010	8720	115328	114259	-	-	TANK	MBTPS1	I-TRAF|ITRAF|TRAF2	PCSK8|S1P|SKI-1	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q14703	-	NP_003782	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603594	10010	170392	115328	128002	-	UNQ826/PRO1753	TANK	OIT3	I-TRAF|ITRAF|TRAF2	LZP	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q8WWZ8	-	NP_689848	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603595	10010	3512	115328	109732	-	-	TANK	IGJ	I-TRAF|ITRAF|TRAF2	IGCJ|JCH	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P01591	-	NP_653247	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603596	10010	5646	115328	111628	-	RP11-176F3.3	TANK	PRSS3	I-TRAF|ITRAF|TRAF2	MTG|PRSS4|T9|TRY3|TRY4	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P35030	Q7Z5F4	NP_001184027|NP_001184026|NP_031369|NP_002762	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603597	10010	5984	115328	111916	-	-	TANK	RFC4	I-TRAF|ITRAF|TRAF2	A1|RFC37	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P35249	-	NP_002907|NP_853551	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603598	10010	159	115328	106668	-	RP11-518L10.4	TANK	ADSS	I-TRAF|ITRAF|TRAF2	ADEH|ADSS 2	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P30520	A0A024R5Q7	NP_001117|NP_001352002	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603599	10010	816	115328	107266	-	-	TANK	CAMK2B	I-TRAF|ITRAF|TRAF2	CAM2|CAMK2|CAMKB	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q13554	A4D2J9|B7Z1Z6	NP_001280099|NP_742079|NP_742078|NP_001211|NP_742076|NP_742077|NP_742075|NP_742081|NP_742080	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603600	10010	6782	115328	112659	-	-	TANK	HSPA13	I-TRAF|ITRAF|TRAF2	STCH	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P48723	-	NP_008879	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603601	10010	9902	115328	115231	-	-	TANK	MRC2	I-TRAF|ITRAF|TRAF2	CD280|CLEC13E|ENDO180|UPARAP	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9UBG0	-	NP_006030	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603602	10010	5538	115328	111530	-	RP11-115D7.2	TANK	PPT1	I-TRAF|ITRAF|TRAF2	CLN1|INCL|PPT	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	P50897	-	NP_000301|NP_001136076	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603603	10010	59342	115328	121884	-	MSTP034	TANK	SCPEP1	I-TRAF|ITRAF|TRAF2	HSCP1|RISC	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	Q9HB40	Q9H2J9	NP_067639	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2603617	7186	10010	113038	115328	-	-	TRAF2	TANK	MGC:45012|TRAP|TRAP3	I-TRAF|ITRAF|TRAF2	Affinity Capture-MS	physical	Van Quickelberghe E (2018)	PUBMED:30561431	9606	9606	High Throughput	-	-	Virotrap	-	BIOGRID	Q12933	A0A024R8H5	NP_066961	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2609160	7132	10010	112986	115328	-	-	TNFRSF1A	TANK	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	I-TRAF|ITRAF|TRAF2	Affinity Capture-MS	physical	Lafont E (2018)	PUBMED:30420664	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P19438	-	NP_001333021|NP_001333020|NP_001056	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2609165	7124	10010	112979	115328	DADB-70P7.1	-	TNF	TANK	DIF|TNF-alpha|TNFA|TNFSF2	I-TRAF|ITRAF|TRAF2	Affinity Capture-Western	physical	Lafont E (2018)	PUBMED:30420664	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P01375	Q5STB3	NP_000585	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2609183	29110	10010	118878	115328	-	-	TBK1	TANK	NAK|T2K	I-TRAF|ITRAF|TRAF2	Affinity Capture-MS	physical	Lafont E (2018)	PUBMED:30420664	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UHD2	-	NP_037386	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2609188	29110	10010	118878	115328	-	-	TBK1	TANK	NAK|T2K	I-TRAF|ITRAF|TRAF2	Affinity Capture-Western	physical	Lafont E (2018)	PUBMED:30420664	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UHD2	-	NP_037386	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2620981	636	10010	107105	115328	RP11-817I4.1	-	BICD1	TANK	BICD	I-TRAF|ITRAF|TRAF2	Proximity Label-MS	physical	Redwine WB (2017)	PUBMED:28718761	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96G01	A8MVZ6	NP_001003398|NP_001705	Q92844	B2R7S3|Q6NW12	NP_004171|NP_001186064|NP_597841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
